103286
103284
103238
97341
40016
90723
80287
19284
18524
17236
17143
17044
16999
16727
16529
16273
15897
15702
15601
15514
15387
15181
14506
14347
14315
14275
14258
14140
14110
14109
14036
14035
14034
13947
13946
13919
13833
13831
13829
13591
13583
13569
13568
13563
13561
13560
13559
13508
13507
13506
13505
13504
13501
13500
13499
13498
13399
13397
13396
13382
13380
13362
13361
13360
13344
1340
117733
117730
117729
117727
117726
117724
117723
117722
117720
117719
117717
117716
117715
117714
117713
117712
117711
117710
117709
117708
117707
117706
117704
117703
117702
117905
117904
117902
117901
117899
117897
117896
117895
117894
117907
117906
117950
117931
117924
117919
117911
117910
117909
118008
117960
118000
117988
117961
117980
117964
118056
118055
118054
118038
118051
118050
118049
118020
118044
118043
118042
118040
118039
118036
118035
118034
118031
118028
118024
118023
118022
118021
118107
118103
118101
118089
118085
118083
118082
118081
118204
118203
118199
118193
118192
118190
118186
118185
118184
118183
118182
118237
118234
118232
118230
118228
118227
118226
118224
118222
118221
118220
118219
118218
118217
118216
118214
118213
118212
118211
118210
118209
118208
118207
118206
118205
118402
118401
118400
118399
118397
118396
118378
118391
118330
118389
118385
118384
118382
118380
118379
118320
118375
118374
118373
118369
118367
118364
118363
118359
118353
118352
118351
118346
118344
118341
118337
118239
118335
118329
118328
118312
118256
118254
118250
118249
118247
118246
118245
118244
118243
118242
118241
118240
118426
118423
118422
118419
118417
118416
118413
118412
118411
118410
118409
118408
118407
118406
118405
118404
118493
118492
118490
118489
118488
118487
118486
118483
118482
118481
118480
118479
118478
118477
118476
118475
118474
118471
118470
118469
118468
118466
118465
118464
118463
118585
118582
118581
118579
118578
118577
118572
118569
118566
118565
118563
118560
118529
118527
118511
118695
118693
118689
118686
118685
118683
118682
118681
118679
118678
118677
118676
118675
118674
118673
118672
118671
118670
118669
118668
118667
118666
118665
118664
118663
118662
118660
118659
118658
118657
118656
118655
118641
118651
118650
118649
118648
118647
118646
118644
118642
118640
118639
118638
118637
118636
118634
118633
118632
118631
118630
118628
118625
118624
118623
118622
118621
118620
118619
118618
118617
118616
118615
118614
118801
118799
118795
118793
118792
118791
118787
118786
118784
118778
118777
118776
118706
118769
118768
118767
118766
118761
118758
118755
118750
118749
118746
118745
118744
118739
118720
118732
118730
118729
118728
118726
118725
118724
118722
118718
118717
118715
118712
118710
118709
118708
118707
118704
118703
118702
118701
118700
118698
118697
118696
118870
118869
118868
118864
118860
118859
118858
118857
118827
118853
118852
118847
118846
118845
118844
118841
118840
118836
118835
118834
118833
118830
118829
118825
118823
118822
118821
118820
118818
118817
118816
118815
118814
118813
118812
118811
118809
118950
118991
118990
118989
118987
118984
118983
118980
118976
118975
118974
118973
118972
118971
118970
118969
118968
118967
118966
118964
118963
118959
118958
118957
118955
118951
118949
118948
118946
118945
118944
118943
118942
118941
118940
118939
118938
118937
118936
118935
118934
118933
118932
118931
118930
118929
118928
119110
119028
119108
119107
119105
119102
119100
119099
119098
119096
119095
119093
119092
119048
119090
119087
119086
119084
119083
119082
119081
119079
119078
119077
119076
119075
119074
119073
119071
119070
119069
119068
119067
119066
119065
119064
119062
119061
119008
119059
119057
119056
119055
119052
119051
119049
119047
119046
119045
119044
119043
119042
119041
119040
119029
119027
119026
119025
119024
119023
119022
119021
119020
119019
119018
119017
119016
119015
119014
119013
119012
119011
119010
119009
119007
119203
119201
119198
119196
119194
119192
119191
119181
119186
119183
119178
119177
119129
119173
119167
119165
119119
119149
119148
119147
119145
119143
119142
119141
119140
119139
119138
119137
119136
119135
119133
119132
119131
119130
119128
119127
119126
119123
119122
119121
119118
119117
119116
119115
119113
119225
119223
119307
119306
119305
119302
119301
119298
119297
119287
119294
119292
119247
119290
119288
119286
119285
119283
119282
119267
119266
119265
119263
119259
119258
119257
119256
119252
119251
119250
119249
119248
119246
119245
119244
119243
119239
119238
119237
119236
119235
119233
119232
119231
119230
119396
119333
119383
119337
119326
119389
119388
119387
119346
119382
119381
119380
119379
119378
119363
119362
119361
119359
119358
119357
119356
119355
119354
119353
119352
119351
119350
119349
119348
119347
119341
119344
119343
119342
119340
119338
119336
119335
119334
119332
119331
119330
119329
119328
119327
119325
119324
119323
119322
119321
119320
119319
119318
119317
119316
119315
119314
119313
119312
119435
119434
119433
119432
119430
119429
119428
119414
119413
119412
119407
119410
119409
119408
119406
119405
119404
119403
119489
119488
119487
119486
119485
119484
119483
119482
119481
119480
119479
119478
119477
119468
119475
119474
119473
119472
119471
119470
119469
119467
119466
119465
119464
119463
119462
119460
119459
119458
119457
119456
119455
119454
119453
119452
119451
119450
119449
119448
119447
119446
119445
119673
119672
119670
119669
119668
119667
119666
119664
119663
119530
119659
119658
119562
119655
119654
119649
119648
119536
119586
119644
119599
119632
119640
119510
119638
119637
119636
119635
119634
119633
119631
119629
119628
119514
119626
119625
119624
119551
119622
119621
119620
119619
119618
119617
119615
119614
119613
119611
119609
119608
119607
119606
119605
119604
119603
119602
119600
119522
119596
119595
119593
119591
119511
119589
119587
119585
119583
119582
119581
119580
119579
119578
119577
119576
119575
119574
119573
119572
119571
119570
119569
119568
119567
119565
119564
119563
119561
119560
119559
119558
119557
119556
119555
119554
119553
119552
119550
119549
119548
119547
119546
119545
119544
119543
119542
119541
119540
119539
119538
119537
119535
119534
119533
119532
119531
119529
119528
119527
119526
119525
119524
119523
119521
119520
119519
119518
119517
119516
119515
119513
119512
119509
119508
119507
119506
119505
119504
119503
119502
119501
119500
119499
119498
119497
119496
119495
119494
119493
119492
119491
119490
